Feature1,Feature2,Feature3,Feature4,Feature5
118.6456909,38.4755177,6659.96099,683.348,64.129
117.1095243,38.2467957,8869.78786,786.505,183.24
116.1429041,40.2202955,4198.67106,567.117,126.234
117.3563995,39.125771,0,0,0
118.2219849,39.0238565,6743.782,761.379,255.491
116.9199219,40.4271698,11308.21751,865.677,182.452
116.9334984,36.4224701,6271.33626,742.058,345.548
115.6878052,39.9729309,5562.66764,725.171,139.557
115.7426615,37.7803345,6980.00488,788.284,335.723
118.2017212,39.0326083,9814.67935,965.084,258.151
119.1665649,38.8628788,8869.78786,983.916,251.906
116.460213,39.6637573,2689.89271,380.111,219.663
117.0200381,39.2586365,7574.3721,770.205,183.722
117.7205359,38.9285889,1562.119,358.351,60.255
118.0991211,40.7759857,9509.87564,865.064,302.942
117.0650582,38.6781006,9616.55694,764.542,183.611
114.6946359,38.3133087,9799.43916,832.675,184.848
118.9506464,38.8925629,8107.77859,798.287,253.836
118.102072,38.7192535,9174.59156,865.6,64.257
121.275914,38.1148224,10698.6101,895.451,334.389
117.3624725,39.1250494,0,0,295.313
116.8325286,38.2884521,9479.39527,742.465,192.095
116.925415,39.0748312,8366.86174,750.398,185.95
115.8251555,39.735672,4175.81078,578.539,69.186
117.0254933,40.165038,10706.23019,902.844,339.967
117.3729858,39.2984216,716.28871,383.704,98.326
115.1755371,40.0423279,5395.0256,650.287,115.47
120.59552,38.7999868,1257.31529,431.576,50.572
117.4811895,38.1286926,7185.74738,695.734,206.224
117.9242554,38.7881625,8412.5823,718.127,72.593
116.9918558,38.9974365,1554.4989,385.216,0
118.2243652,39.0233909,6751.4021,761.379,255.491
118.0700684,38.5520782,4922.57986,665.93,333.934
116.2365112,38.8729341,3604.30383,647.631,149.402
114.9071655,39.3673654,7802.97488,770.468,133.052
117.720118,38.928772,1562.119,358.351,60.255
117.3553002,39.1533508,152.40185,247.711,205.224
117.3723768,39.2983704,716.28871,383.704,98.326
119.2030042,36.5119443,9784.19898,670.048,86.196
116.9359741,40.3017426,3261.39966,582.159,324.844
116.9283859,39.4481506,10089.00268,869.898,188.941
117.4837328,38.1246069,7223.84784,695.734,206.224
117.4837328,38.1246069,7223.84784,694.073,206.292
116.6182861,40.6740875,4526.33504,710.07,348.719
115.1694336,40.0400848,5402.6457,650.287,115.47
118.4847412,38.871491,2987.07632,547.782,19.967
120.1367252,38.3101501,6309.43672,801.268,190.79
116.7973633,38.8718634,2392.7091,413.411,295.187
116.3454645,40.3733127,3802.42624,644.666,88.683
116.8192391,39.2243958,4206.29115,505.328,336.912
116.925699,39.0729675,8374.48183,750.398,185.95
115.0600586,39.4782994,10607.16898,805.944,132.858
115.3920912,39.7169952,9784.19898,770.655,129.735
117.3553002,39.1533508,152.40185,248.506,205.61
117.6770086,37.1695412,7802.97488,773.686,330.612
114.6502752,38.7225037,8412.5823,762.241,185.018
116.8102053,37.4289551,9471.77518,807.525,179.343
116.4605116,39.6634827,2682.27262,380.111,219.663
116.9558924,40.6188292,9784.19898,778.53,120.286
114.520813,40.365921,11917.82492,1024.991,258.325
117.1928711,39.1048108,11308.21751,936.433,254.397
117.1928711,39.1048108,11308.21751,937.562,255.003
116.2986424,38.79245,4785.41819,616.391,332.049
116.8638819,41.2698157,11308.21751,894.568,186.419
116.9918213,38.9983924,1554.4989,385.216,0
116.9334984,36.4224701,6263.71617,742.058,345.548
114.2280995,40.1087098,10896.7325,753.766,90.141
117.0650582,38.6781006,9616.55694,766.39,183.602
117.1107947,37.8863991,9479.39527,757.794,184.345
114.6857534,38.3512115,12222.62863,836.091,174.024
116.4214478,38.9941561,5334.06486,661.353,329.917
116.5049438,39.2749592,5021.64106,693.432,33.563
120.5524411,38.7896118,7079.06608,695.021,106.407
116.4108991,36.5799105,9174.59156,753.09,31.423
117.1349766,37.961162,11338.69788,818.043,183.245
118.9536319,38.8918762,8107.77859,798.287,253.836
117.0258678,40.1659225,10706.23019,902.844,339.967
117.0201416,39.2574556,7581.9922,770.205,183.722
116.3454645,40.3733127,3802.42624,644.666,88.683
117.1311646,40.8126068,1440.19751,457.358,187.211
118.0704863,38.5526733,4914.95977,665.93,333.934
118.2035761,39.0323181,9822.29944,965.084,258.151
116.3831296,38.7891541,4198.67106,653.008,298.455
119.1684026,38.862442,8869.78786,983.916,251.906
116.6455078,39.6218665,2659.41234,393.958,7.292
117.720118,38.928772,1562.119,358.351,60.255
114.6946359,38.3133087,9799.43916,832.675,184.848
115.3920912,39.7169952,9784.19898,769.722,129.435
116.9977417,38.5171354,11117.71519,888.638,186.222
116.8747081,39.7944489,5174.04292,672.279,179.842
118.1008301,38.7196841,9174.59156,865.6,64.257
117.9231567,38.7883953,8412.5823,718.127,72.593
116.0858089,38.4047241,6324.67691,746.393,334.579
116.236084,38.8723755,3604.30383,647.631,149.402
117.3723768,39.2983704,716.28871,383.704,98.326
116.8335221,38.2842407,9479.39527,742.465,192.095
116.7973633,38.8718634,2392.7091,414.306,294.847
115.7426615,37.7803345,6980.00488,788.284,335.723
117.3076873,37.3234863,6888.56376,734.161,171.441
116.5049438,39.2749592,5021.64106,693.432,33.563
116.0025163,40.1360825,6019.8732,670.416,131.528
116.9918213,38.9983924,1554.4989,385.216,0
118.4847412,38.871491,2987.07632,547.782,19.967
116.9920946,39.7716522,6157.03487,711.168,180
118.0704863,38.5526733,4914.95977,663.453,334.007
116.4605116,39.6634827,2682.27262,380.111,219.663
117.3554794,39.1530762,152.40185,248.506,205.61
116.9057564,39.3809052,4152.9505,507.532,336.335
118.6456909,38.4755177,6659.96099,682.542,64.269
116.819657,39.2251282,4206.29115,505.328,336.912
120.8815533,38.4499969,9784.19898,730.097,122.36
119.6561598,38.7338562,8869.78786,979.876,252.284
116.9359741,40.3017426,3261.39966,584.739,324.8
116.5331169,36.9625699,6614.24043,637.607,111.647
118.2303852,37.4721307,8869.78786,808.527,188.297
117.7195435,38.9290296,1562.119,358.351,60.255
120.1494698,38.5423737,6888.56376,821.063,239.502
114.6502752,38.7225037,8412.5823,762.241,185.018
116.9930337,40.0965131,9464.15508,916.293,340.027
116.9286844,39.4468689,10089.00268,869.898,188.941
116.9199219,40.4271698,11308.21751,865.677,182.452
117.4837328,38.1246069,7223.84784,694.073,206.292
120.1367252,38.3101501,6309.43672,801.268,190.79
116.5679377,40.2873308,2247.92733,529.147,30.964
115.8947754,40.1754192,7452.45062,761.181,90.279
118.5539139,41.4808836,9784.19898,737.022,160.017
116.5024414,39.277892,4998.78079,693.432,33.563
116.5024414,39.277892,4998.78079,691.89,33.648
117.1097797,38.2426634,8869.78786,786.505,183.24
120.1505127,40.8763733,6545.6596,716.896,194.359
116.4219971,38.994901,5326.44477,661.353,329.917
117.1110336,37.8836525,9479.39527,757.794,184.345
114.6857534,38.3512115,12222.62863,836.091,174.024
116.5370923,42.0605986,8869.78786,945.271,251.139
115.0600586,39.4782994,10607.16898,804.685,132.762
118.2303852,37.4721307,8869.78786,805.839,186.864
116.3838461,38.7894745,4198.67106,653.008,298.455
116.9558924,40.6188292,9784.19898,778.53,120.286
116.2986424,38.79245,4785.41819,616.391,332.049
114.9071655,39.3673654,7802.97488,770.468,133.052
117.7195435,38.9290296,1562.119,357.671,59.85
115.68616,39.9714273,5570.28773,725.171,139.557
115.8251555,39.735672,4175.81078,582.933,66.204
117.3624725,39.1250494,0,0,295.313
115.7438303,37.782486,6972.38478,788.284,335.723
116.3416748,40.3733826,3825.28652,644.666,88.683
117.6828003,37.1776886,7795.35479,773.686,330.612
116.3007919,38.7956085,4785.41819,616.391,332.049
116.8747559,39.7934581,5181.66301,672.279,179.842
117.1350617,37.9600067,11338.69788,818.043,183.245
118.0709839,38.5534927,4907.33967,663.453,334.007
118.2047703,39.0320892,9829.91953,965.084,258.151
116.6258439,39.7419434,2019.32455,392.703,5.684
116.7109375,40.3966827,3611.92392,509.879,165.055
118.4842529,38.8725151,2987.07632,547.782,19.967
118.9555664,38.8914619,8107.77859,798.287,253.836
116.8638819,41.2698157,11308.21751,894.568,186.419
116.833987,38.28335,9479.39527,742.465,192.095
117.3059215,37.3142255,6888.56376,734.161,171.441
116.0025163,40.1360825,6019.8732,671.804,131.424
118.0993851,38.7202606,9174.59156,865.6,64.257
117.484509,38.1233965,7239.08803,694.073,206.292
116.8102053,37.4289551,9471.77518,807.491,179.606
118.2268624,39.0228882,6759.02219,761.379,255.491
116.9258781,39.0715027,8389.72202,750.398,185.95
117.3556519,39.1528062,144.78176,248.506,205.61
116.9930337,40.0965131,9464.15508,914.552,339.987
117.3556519,39.1528062,144.78176,250.178,205.427
116.9059952,39.3813629,4152.9505,507.532,336.335
116.9920654,39.7684595,6172.27505,711.168,180
115.3903596,39.7159424,9784.19898,769.722,129.435
117.7191162,38.9292158,1562.119,357.671,59.85
117.3454633,39.1338272,0,0,205.313
116.9918213,38.9983924,1554.4989,385.22,0.275
116.7988188,38.8724213,2392.7091,414.306,294.847
114.6967981,38.292984,9799.43916,832.675,184.848
116.9417605,39.6516266,3116.6179,564.86,0
117.3710938,39.2982354,708.66862,383.704,98.326
114.520813,40.365921,11917.82492,1024.991,258.325
114.6847866,38.3433093,12222.62863,836.091,174.024
116.710083,40.3942108,3611.92392,509.879,165.055
114.6608436,39.1885529,8420.20239,787.311,138.624
117.9231567,38.7883953,8412.5823,716.877,73.953
119.7811293,37.6700708,7193.36747,694.49,103.258
115.1675554,40.0393935,5410.26579,650.287,115.47
119.2030042,36.5119443,9784.19898,671.551,86.68
116.9289232,39.4455872,10081.38259,869.898,188.941
117.0650582,38.6781006,9616.55694,766.39,183.602
116.9918213,38.9991838,1546.87881,385.22,0.275
116.50177,39.2786369,4998.78079,691.89,33.648
117.109875,38.2417145,8862.16776,786.505,183.24
116.4613037,39.6627394,2682.27262,380.111,219.663
117.1928711,39.1048108,11308.21751,938.796,255.607
118.6427612,38.4766815,6644.7208,682.542,64.269
120.132693,37.8797607,7193.36747,700.683,96.374
117.1111606,37.8824615,9479.39527,757.794,184.345
120.59552,38.7999868,1257.31529,430.402,50.763
116.3848877,38.789978,4198.67106,653.008,298.455
117.3626099,39.1250959,0,0,295.313
117.683278,37.1784792,7802.97488,773.686,330.612
117.065297,38.6752625,9631.79712,766.39,183.602
118.0713819,38.554184,4907.33967,663.453,334.007
115.4372306,39.744873,6705.68154,608.339,114.458
120.4027931,38.1418762,9791.81907,741.439,133.583
114.6967981,38.292984,9799.43916,832.675,184.848
117.0202769,39.2555237,7589.61229,770.205,183.722
116.6455078,39.6218665,2659.41234,392.121,7.326
116.9918213,38.9991838,1546.87881,385.22,0.275
116.7988188,38.8724213,2392.7091,412.626,294.955
114.6847866,38.3433093,12222.62863,836.688,173.646
116.8102053,37.4289551,9471.77518,807.491,179.606
116.9199219,40.4271698,11308.21751,865.677,182.452
118.4839066,38.873291,2987.07632,547.782,19.967
116.9977417,38.5171354,11117.71519,888.638,186.222
120.1505127,40.8763733,6522.79932,716.896,194.359
117.9207153,38.7889073,8412.5823,716.877,73.953
118.0980835,38.7207548,9174.59156,865.6,64.257
116.9920654,39.7684595,6172.27505,711.168,180
115.3903596,39.7159424,9784.19898,769.722,129.435
116.6250677,39.7480316,2004.08437,392.703,5.684
116.9063721,39.3820759,4145.33041,507.532,336.335
116.833987,38.2823259,9479.39527,742.465,192.095
117.3057589,37.3134155,6888.56376,734.161,171.441
117.3556519,39.1528062,144.78176,250.178,205.427
116.4069837,36.5850778,9174.59156,753.09,31.423
118.2281494,39.0226461,6766.64228,761.379,255.491
116.236084,38.8723755,3604.30383,647.631,149.402
116.9417605,39.6516266,3116.6179,564.86,0
115.0570082,39.47612,10614.78908,804.685,132.762
116.8204332,39.2265015,4206.29115,505.328,336.912
116.9359741,40.3017426,3261.39966,584.739,324.8
117.4851048,38.122467,7246.70812,694.073,206.292
117.3558376,39.1524811,144.78176,250.178,205.427
117.3454742,39.1338245,0,0,205.313
116.710083,40.3942108,3611.92392,509.879,165.055
116.4219971,38.994901,5326.44477,661.353,329.917
116.1399078,40.2186197,4198.67106,567.117,126.234
120.8815533,38.4499969,9784.19898,730.097,122.36
115.0570082,39.47612,10614.78908,805.944,132.858
116.3416748,40.3733826,3825.28652,644.666,88.683
114.6845846,38.3420563,12222.62863,836.688,173.646
120.1367252,38.3101501,6309.43672,801.268,190.79
114.6320642,38.8847809,11620.64131,865.677,182.452
116.9334984,36.4224701,6248.47598,742.058,345.548
116.8747559,39.7921081,5189.2831,672.279,179.842
116.9918558,38.9997253,1546.87881,385.22,0.275
117.9207153,38.7889073,8412.5823,717.946,74.745
118.2047703,39.0320892,9829.91953,965.084,258.151
117.3517924,39.1271095,53.34065,263.401,267.188
119.2030042,36.5119443,9784.19898,671.252,87.153
116.9258781,39.0715027,8389.72202,750.398,185.95
116.9289232,39.4455872,10081.38259,869.898,188.941
116.7624456,40.8263126,6416.11802,795.494,13.874
116.9334984,36.4224701,6248.47598,740.265,345.512
118.0717402,38.5547333,4899.71958,663.453,334.007
118.6414768,38.4771423,6637.10071,682.542,64.269
117.3710938,39.2982354,708.66862,383.704,98.326
117.1099588,38.2407082,8869.78786,786.505,183.24
116.5010535,39.2795105,4991.16069,691.89,33.648
116.0025163,40.1360825,6019.8732,671.804,131.424
118.4836678,38.8737946,2987.07632,547.782,19.967
120.59552,38.7999868,1257.31529,430.402,50.763
121.275914,38.1148224,10698.6101,895.451,334.389
116.9930337,40.0965131,9464.15508,914.552,339.987
117.3626593,39.1251183,0,0,295.313
117.0203366,39.2547913,7597.23238,770.205,183.722
117.7191162,38.9292158,1562.119,358.906,58.935
117.1853768,37.3085175,10698.6101,896.041,191.565
116.8206787,39.2269639,4206.29115,505.328,336.912
114.9071655,39.3673654,7802.97488,770.468,133.052
118.229191,39.0224304,6766.64228,761.379,255.491
116.9261475,39.0696173,8397.34211,750.398,185.95
116.5331169,36.9625699,6614.24043,637.607,111.647
118.0968628,38.7212204,9174.59156,865.6,64.257
118.5539139,41.4808836,9784.19898,737.022,160.017
116.9920654,39.7666905,6187.51524,711.168,180
115.1675554,40.0393935,5410.26579,651.085,115.617
116.9527817,36.5732574,5395.0256,596.347,89.822
116.3848877,38.789978,4198.67106,653.722,301.799
118.229191,39.0224304,6766.64228,763.172,255.525
118.0717402,38.5547333,4899.71958,661.789,333.937
119.7811293,37.6700708,7193.36747,693.989,104.37
116.9063721,39.3820759,4145.33041,506.792,336.526
117.3560167,39.1521606,144.78176,250.178,205.427
114.6844677,38.3412323,12222.62863,836.688,173.646
116.9417725,39.6531031,3108.99781,564.86,0
116.8002518,38.8729248,2385.089,412.626,294.955
116.8746948,39.7914098,5196.90319,672.279,179.842
117.0268555,40.1680298,10706.23019,902.844,339.967
117.3696899,39.2980499,708.66862,383.704,98.326
116.4234924,38.996933,5311.20458,661.353,329.917
118.0722179,38.5555115,4892.09949,661.789,333.937
117.1928711,39.1048108,11308.21751,938.796,255.607
117.3696899,39.2980499,708.66862,381.871,98.366
117.1989839,39.1036835,11308.21751,938.796,255.607
117.1989839,39.1036835,11308.21751,938.335,256.183
117.1113321,37.8808594,9479.39527,757.794,184.345
118.6407006,38.477417,6629.48061,682.542,64.269
116.8252425,40.6549538,3535.72299,586.733,126.4
115.68616,39.9714273,5570.28773,725.171,139.557
118.483429,38.8742981,2987.07632,547.782,19.967
116.3012695,38.7963091,4785.41819,616.391,332.049
116.5010535,39.2795105,4991.16069,691.89,33.648
118.483429,38.8742981,2987.07632,547.782,19.967
117.7191162,38.9292158,1562.119,358.906,58.935
116.8002518,38.8729248,2385.089,412.626,294.955
118.9590056,38.8906403,8107.77859,798.287,253.836
115.3903596,39.7159424,9784.19898,769.082,128.94
117.3627041,39.1251297,0,0,295.313
118.5539139,41.4808836,9784.19898,737.022,160.017
116.9387817,40.3048096,3276.63984,584.739,324.8
115.7438303,37.782486,6972.38478,789.973,335.778
119.6656534,38.7314758,8869.78786,979.876,252.284
116.3870107,38.7910309,4198.67106,653.722,301.799
116.9262085,39.0688725,8404.9622,750.398,185.95
116.0025163,40.1360825,6019.8732,671.804,131.424
115.6755482,40.3903043,7193.36747,774.271,57.602
116.9918558,38.9997253,1546.87881,385.22,0.275
120.4010209,38.1405278,9791.81907,741.439,133.583
116.4057541,36.5866699,9174.59156,753.09,31.423
116.3012695,38.7963091,4785.41819,616.391,332.049
117.0654761,38.6731567,9631.79712,766.39,183.602
116.9199219,40.4271698,11308.21751,865.677,182.452
117.0204468,39.2536383,7597.23238,770.205,183.722
117.7175505,38.9299622,1562.119,358.906,58.935
117.3057589,37.3134155,6888.56376,734.161,171.441
116.9977417,38.5171354,11117.71519,888.638,186.222
118.2303852,37.4721307,8869.78786,805.839,186.864
116.8102053,37.4289551,9471.77518,809.332,179.738
117.4851048,38.122467,7246.70812,694.073,206.292
120.59552,38.7999868,1257.31529,430.402,50.763
115.0570082,39.47612,10614.78908,804.685,132.762
117.3560167,39.1521606,144.78176,250.178,205.427
118.2305298,39.022134,6774.26238,763.172,255.525
118.0956421,38.7216859,9174.59156,865.6,64.257
117.3561959,39.1519318,144.78176,250.178,205.427
114.520813,40.365921,11917.82492,1024.991,258.325
116.9920654,39.7666905,6187.51524,711.168,180
117.1350617,37.9600067,11338.69788,818.043,183.245
116.1399078,40.2186197,4198.67106,567.117,126.234
117.0023047,36.873981,8092.53841,888.991,269.523
115.68616,39.9714273,5570.28773,727.782,139.541
115.3872548,39.7140198,9784.19898,769.082,128.94
117.0831091,40.7929346,2788.95391,522.369,186.923
116.1383057,40.2177429,4198.67106,567.117,126.234
119.1684026,38.862442,8869.78786,983.916,251.906
118.9590056,38.8906403,8107.77859,798.805,253.708
115.0547392,39.474472,10622.40917,804.685,132.762
116.8747081,39.7904205,5204.52329,672.279,179.842
117.4864489,38.1202698,7261.94831,694.073,206.292
118.0726318,38.5561461,4892.09949,661.789,333.937
116.9334984,36.4224701,6240.85589,740.265,345.512
118.6398647,38.4777832,6629.48061,682.542,64.269
116.9417605,39.6539154,3101.37771,563.008,0
117.1989839,39.1036835,11308.21751,938.335,256.183
116.833987,38.2823259,9479.39527,742.465,192.095
117.3690796,39.2980026,708.66862,381.871,98.366
117.1113321,37.8808594,9479.39527,757.937,184.485
116.9262085,39.0688725,8404.9622,748.556,185.964
117.1100782,38.238753,8862.16776,786.505,183.24
115.6576538,38.6885873,3596.68374,609.665,265.121
116.9918213,39.00072,1546.87881,385.22,0.275
116.9390259,40.3050842,3284.25994,584.739,324.8
117.7175505,38.9299622,1562.119,359.651,57.619
117.0654761,38.6731567,9631.79712,766.509,183.74
116.9296397,39.4421539,10081.38259,869.898,188.941
120.1505127,40.8763733,6522.79932,716.896,194.359
118.9599609,38.8904572,8107.77859,798.805,253.708
117.683278,37.1784792,7802.97488,773.686,330.612
116.3018069,38.7971191,4785.41819,616.391,332.049
117.3627472,39.1251425,0,0,295.313
115.7458756,37.7860565,6957.1446,789.973,335.778
114.6502752,38.7225037,8412.5823,762.241,185.018
115.4355469,39.7437403,6713.30163,608.339,114.458
116.9203117,40.4202374,11308.21751,865.677,182.452
115.3872548,39.7140198,9784.19898,770.808,128.66
116.5370923,42.0605986,8869.78786,946.428,251.281
118.0726318,38.5561461,4892.09949,660.126,333.866
117.9207153,38.7889073,8412.5823,717.946,74.745
115.4355469,39.7437403,6713.30163,615.023,118.803
119.6674805,38.7310429,8869.78786,979.876,252.284
117.3052647,37.3107341,6888.56376,734.161,171.441
117.0205755,39.2524567,7604.85248,770.205,183.722
118.0991211,40.7759857,9509.87564,865.064,302.942
117.0655518,38.6721078,9639.41722,766.509,183.74
116.9527817,36.5732574,5395.0256,596.347,89.822
116.9920946,39.7649231,6195.13533,711.168,180
116.8747081,39.7904205,5204.52329,674.131,179.843
114.6844677,38.3412323,12222.62863,836.688,173.646
116.8349424,38.2795327,9479.39527,742.465,192.095
116.236084,38.8723755,3604.30383,646.69,149.543
116.3416748,40.3733826,3825.28652,644.666,88.683
117.9172748,38.789566,8412.5823,717.946,74.745
117.3454633,39.1338272,0,0,205.313
117.0268555,40.1680298,10706.23019,902.844,339.967
118.2318182,39.0218811,6781.88247,763.172,255.525
114.7754238,37.6249617,11003.4138,890.843,185.248
116.8212692,39.2280579,4206.29115,505.328,336.912
118.0941162,38.7222445,9174.59156,865.6,64.257
116.8747081,39.7897339,5212.14338,674.131,179.843
117.3563843,39.1515958,137.16167,250.178,205.427
116.4234924,38.996933,5311.20458,661.353,329.917
116.3870107,38.7910309,4198.67106,654.427,303.105
116.4613037,39.6627394,2682.27262,380.364,219.27
116.9417605,39.6545105,3101.37771,563.008,0
117.0278653,40.1701588,10706.23019,902.844,339.967
120.59552,38.7999868,1257.31529,429.233,50.954
117.1101379,38.2379616,8869.78786,786.505,183.24
116.4245672,38.9983978,5303.58449,661.353,329.917
117.9172748,38.789566,8412.5823,717.358,75.497
116.8014526,38.8733531,2377.46891,412.626,294.955
116.9063721,39.3820759,4145.33041,505.094,336.443
116.4245672,38.9983978,5303.58449,660.427,330.056
117.1115112,37.8788452,9479.39527,757.937,184.485
117.2016602,39.1032746,11308.21751,938.335,256.183
117.2016602,39.1032746,11308.21751,939.351,256.895
116.9918558,39.0012817,1546.87881,385.22,0.275
118.960976,38.8902283,8107.77859,798.805,253.708
118.4828491,38.8755876,2987.07632,547.782,19.967
120.132693,37.8797607,7193.36747,700.891,96.524
116.9298706,39.4411042,10081.38259,869.898,188.941
116.9558924,40.6188292,9784.19898,778.53,120.286
118.4828491,38.8755876,2987.07632,547.782,19.967
116.9265349,39.0666504,8412.5823,748.556,185.964
118.5539139,41.4808836,9784.19898,737.022,160.017
116.939725,40.3058585,3284.25994,584.739,324.8
117.3052647,37.3107341,6888.56376,734.161,171.441
117.1354123,37.9549713,11353.93806,818.043,183.245
116.4045293,36.5882899,9174.59156,753.09,31.423
117.7166138,38.9304727,1562.119,359.651,57.619
116.9975586,40.105957,9471.77518,914.552,339.987
116.9298706,39.4411042,10081.38259,869.898,188.941
116.4990845,39.2818024,4968.30041,691.89,33.648
116.3031616,38.7991023,4785.41819,616.391,332.049
115.8193359,39.7379212,4191.05096,582.933,66.204
117.3589478,39.1276098,0,0,115.313
116.3031616,38.7991023,4785.41819,614.755,331.968
115.7465197,37.7871497,6957.1446,789.973,335.778
116.9995117,38.5043335,11163.43575,888.638,186.222
116.9995117,38.5043335,11163.43575,888.439,186.103
116.9157104,40.6239166,10089.00268,787.729,182.291
117.362793,39.1251541,0,0,295.313
116.9075477,39.3841553,4130.09022,505.094,336.443
118.0941162,38.7222445,9174.59156,865.6,64.257
114.7853951,37.5392125,11003.4138,890.843,185.248
116.6449505,39.6248932,2636.55206,392.121,7.326
118.0931396,38.7226169,9174.59156,865.6,64.257
116.821508,39.2284698,4206.29115,505.328,336.912
121.275914,38.1148224,10698.6101,895.451,334.389
116.8747081,39.7897339,5212.14338,674.131,179.843
118.2321167,37.4584909,8869.78786,805.839,186.864
116.4630193,39.6611481,2674.65252,380.364,219.27
115.4355469,39.7437403,6713.30163,615.023,118.803
117.0206299,39.2513107,7612.47257,770.205,183.722
116.3891004,38.7920837,4198.67106,654.427,303.105
118.2330933,39.021622,6781.88247,763.172,255.525
116.9920946,39.7649231,6195.13533,711.168,180
116.8354505,38.2784729,9479.39527,742.465,192.095
118.6378174,38.4785436,6621.86052,682.542,64.269
118.960976,38.8902283,8107.77859,798.805,253.708
116.9417725,39.6551979,3101.37771,563.008,0
116.4245672,38.9983978,5303.58449,660.427,330.056
117.3565541,39.1512909,137.16167,250.178,205.427
120.8815533,38.4499969,9784.19898,730.097,122.36
120.1391212,38.3003082,6309.43672,801.268,190.79
117.3679584,39.2978668,701.04852,381.871,98.366
117.4874347,38.1187413,7277.18849,694.073,206.292
118.2047703,39.0320892,9829.91953,965.084,258.151
114.6839418,38.3379364,12222.62863,836.688,173.646
116.6232439,40.6933128,4640.63643,710.07,348.719
115.1625977,40.0375671,5417.88588,651.085,115.617
118.0610689,37.0310669,7505.79127,765.575,171.654
115.6815796,39.9673462,5585.52792,727.782,139.541
119.1684026,38.862442,8869.78786,983.342,252.009
120.5524411,38.7896118,7079.06608,695.021,106.407
117.0285034,40.1714172,10706.23019,902.844,339.967
116.7089497,40.3910026,3611.92392,509.879,165.055
117.1101976,38.2367978,8869.78786,786.505,183.24
117.1101976,38.2367978,8869.78786,786.402,183.105
116.9299927,39.4402197,10089.00268,869.898,188.941
116.7985881,40.6343311,3512.86272,586.733,126.4
118.9624634,38.8898791,8107.77859,798.805,253.708
116.8014526,38.8733531,2377.46891,412.626,294.955
117.0655518,38.6721078,9639.41722,768.357,183.731
116.9075477,39.3841553,4130.09022,506.792,336.526
118.4828491,38.8755876,2987.07632,547.152,19.784
114.6502752,38.7225037,8412.5823,762.241,185.018
116.9918558,39.0016479,1539.25872,385.22,0.275
114.9071655,39.3673654,7802.97488,771.822,132.958
115.3872548,39.7140198,9784.19898,769.951,128.358
114.6320642,38.8847809,11620.64131,880.129,185.555
118.0726318,38.5561461,4892.09949,657.648,333.94
116.9266543,39.065918,8420.20239,748.556,185.964
116.9204712,40.4180603,11308.21751,865.677,182.452
117.1853768,37.3085175,10698.6101,897.855,191.542
115.7469376,37.7878946,6957.1446,789.973,335.778
117.7166138,38.9304727,1562.119,359.044,56.146
116.907959,39.3848691,4130.09022,506.792,336.526
116.0858089,38.4047241,6324.67691,746.393,334.579
117.7162476,38.9307054,1562.119,359.044,56.146
116.3037176,38.7999573,4785.41819,614.755,331.968
115.4337676,39.7429047,6720.92173,615.023,118.803
116.5331169,36.9625699,6614.24043,637.607,111.647
117.3628384,39.1251755,0,0,295.313
116.8218384,39.2291053,4206.29115,505.328,336.912
116.8218384,39.2291053,4206.29115,503.625,336.829
116.4983666,39.2826233,4960.68032,691.89,33.648
114.6839418,38.3379364,12222.62863,834.087,172.985
117.9151611,38.7899315,8412.5823,717.358,75.497
116.9996948,38.5029835,11163.43575,888.439,186.103
117.0657349,38.6701991,9647.03731,768.357,183.731
114.520813,40.365921,11917.82492,1024.991,258.325
117.0206909,39.2503797,7620.09266,770.205,183.722
117.4878527,38.1180896,7284.80858,694.073,206.292
117.0023047,36.873981,8092.53841,888.221,267.132
117.0831091,40.7929346,2788.95391,524.208,186.899
115.3842694,39.7122345,9784.19898,769.951,128.358
118.234314,39.0213892,6789.50256,763.172,255.525
118.0739494,38.5583038,4876.8593,657.648,333.94
116.8023682,38.8737255,2377.46891,412.626,294.955
117.3673613,39.2977753,701.04852,381.871,98.366
117.3567929,39.1509705,137.16167,250.178,205.427
117.0288696,40.1722412,10706.23019,902.844,339.967
115.6755482,40.3903043,7193.36747,774.271,57.602
116.9302368,39.4391785,10081.38259,869.898,188.941
116.0858089,38.4047241,6324.67691,745.519,334.39
116.8746948,39.788058,5227.38356,674.131,179.843
117.9151611,38.7899315,8412.5823,716.456,76.395
116.0025163,40.1360825,6019.8732,671.804,131.424
116.9918213,39.0022562,1539.25872,385.216,0
116.7087402,40.3904114,3611.92392,509.879,165.055
118.4822348,38.8768616,2987.07632,547.152,19.784
118.9624634,38.8898791,8107.77859,798.805,253.708
116.9082031,39.3853346,4130.09022,506.792,336.526
117.1101976,38.2367978,8869.78786,786.402,183.105
116.8746948,39.788058,5227.38356,674.131,179.843
116.9985268,40.1081046,9471.77518,914.552,339.987
117.0657349,38.6701991,9647.03731,768.357,183.731
116.9398193,40.3059082,3299.50012,584.739,324.8
117.7162476,38.9307054,1562.119,359.044,56.146
117.2052002,39.102716,11308.21751,939.351,256.895
117.2052002,39.102716,11308.21751,939.335,257.937
117.1355737,37.9528757,11361.55816,818.043,183.245
117.9142456,38.7901177,8412.5823,716.456,76.395
116.5679377,40.2873308,2247.92733,529.147,30.964
118.2162343,39.0302124,9852.77981,965.084,258.151
114.6502752,38.7225037,8412.5823,762.241,185.018
